Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2012-04-20,HII,33.90238753163375,34.97261596667333,33.90238753163375,34.67189025878906,152400.0,0.0,0.0,,1.0456126852709762,4.561268527097609
2018-01-17,LHX,137.70009320465556,139.24548471402608,137.2477729737102,139.09471130371094,620700.0,0.0,0.0,,4.0197869216081425,301.9786921608142
2016-10-19,LMT,206.11665281125173,206.7003053966664,204.79017702273265,205.4534149169922,992400.0,0.0,0.0,,3.9850363525269485,298.50363525269483
2019-07-25,HII,223.84855076825926,225.96566808740099,222.78520489619126,223.5611572265625,309400.0,0.0,0.0,,6.742014357601888,574.2014357601888
2015-11-05,SPX,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,5000.0,0.0,0.0,,0.04002668480943571,-95.99733151905643
2020-07-16,BA,184.32000732421875,184.58999633789062,177.33999633789062,178.6999969482422,35050000.0,0.0,0.0,,3.7168039051680926,271.68039051680927
2011-02-01,GD,59.179634138883934,59.68135530460516,58.84253966994735,59.602962493896484,1233900.0,0.0,0.0,,1.1228827762096503,12.288277620965019
2016-01-14,BA,116.22064462846191,116.65113454154394,112.83061524934824,115.87088012695312,6517800.0,0.0,0.0,,2.410013134336316,141.0013134336316
2016-06-22,RTX,56.77468830174872,56.8862599712609,56.40091272600191,56.540382385253906,4186221.0,0.0,0.0,,1.7508453757891178,75.08453757891178
2010-08-17,LHX,34.566541316435796,35.01160383727979,34.45722813286862,34.597774505615234,1235300.0,0.0,0.0,,0.9998631879737709,-0.013681202622910338
2016-03-18,LMT,191.91575816860828,192.86661032127776,190.49383260995603,192.7095947265625,2114600.0,0.0,0.0,,3.7378533755516217,273.7853375551622
2015-02-20,GE,21.079600381713114,21.367665922335163,21.01182005678524,21.359193801879883,41485392.0,0.0,0.0,,1.8472097132515033,84.72097132515032
2018-09-19,BA,351.66558966593533,359.0649252891445,351.28838518713,353.2518615722656,4753400.0,0.0,0.0,,7.347330279921477,634.7330279921476
2021-03-22,HII,195.48699918779124,196.17330483198845,192.02564808775054,195.01953125,298100.0,0.0,0.0,,5.8812742607510025,488.12742607510023
2013-02-05,GE,17.657973697741937,17.767942923016186,17.634408307274114,17.705102920532227,32154408.0,0.0,0.0,,1.5311925343383617,53.11925343383618
2017-10-02,LMT,282.1029120881446,282.6384495264926,280.7231961242883,282.5930480957031,1007800.0,0.0,0.0,,5.481259924970148,448.1259924970148
2010-04-30,SPX,0.04901000112295151,0.04901000112295151,0.04642999917268753,0.04642999917268753,0.0,0.0,0.0,,0.12389593227512487,-87.61040677248751
